grid,position,points,year,name_circuits,driverRef,dob,name_constructors,status,regulamento,fastestLapTime,fastestLapSpeed,q1,q2,q3
10,-1,0.0,1967,Silverstone Circuit,mclaren,1937-08-30,Eagle-Weslake,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
18,-1,0.0,1967,Silverstone Circuit,siffert,1936-07-07,Cooper-Maserati,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
9,-1,0.0,1967,Silverstone Circuit,bonnier,1930-01-31,Cooper-Maserati,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
0,-1,0.0,1967,Silverstone Circuit,courage,1942-05-27,BRM,Withdrew,1966-1968,0.0,0.0,0.0,0.0,0.0
2,1,25.0,1967,Nürburgring,hulme,1936-06-18,Brabham-Repco,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
7,2,18.0,1967,Nürburgring,jack_brabham,1926-04-02,Brabham-Repco,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
8,3,15.0,1967,Nürburgring,amon,1943-07-20,Ferrari,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
6,4,12.0,1967,Nürburgring,surtees,1934-02-11,Honda,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
19,5,10.0,1967,Nürburgring,oliver,1942-08-14,Lotus-Ford,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
16,6,8.0,1967,Nürburgring,bonnier,1930-01-31,Cooper-Maserati,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
20,7,6.0,1967,Nürburgring,rees,1938-01-12,Brabham-Ford,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
17,8,4.0,1967,Nürburgring,ligier,1930-07-12,Brabham-Repco,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
15,9,2.0,1967,Nürburgring,irwin,1942-06-27,BRM,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
22,10,1.0,1967,Nürburgring,hobbs,1939-06-09,Lola,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
10,11,0.0,1967,Nürburgring,rodriguez,1940-01-18,Cooper-Maserati,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
4,-1,0.0,1967,Nürburgring,gurney,1931-04-13,Eagle-Weslake,Halfshaft,1966-1968,0.0,0.0,0.0,0.0,0.0
18,-1,0.0,1967,Nürburgring,ickx,1945-01-01,Matra,Suspension,1966-1968,0.0,0.0,0.0,0.0,0.0
25,-1,0.0,1967,Nürburgring,hart,1936-09-07,Protos,+3 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
12,-1,0.0,1967,Nürburgring,siffert,1936-07-07,Cooper-Maserati,Fuel pump,1966-1968,0.0,0.0,0.0,0.0,0.0
13,-1,0.0,1967,Nürburgring,hill,1929-02-15,Lotus-Ford,Suspension,1966-1968,0.0,0.0,0.0,0.0,0.0
14,-1,0.0,1967,Nürburgring,hahne,1935-03-28,Lola,Suspension,1966-1968,0.0,0.0,0.0,0.0,0.0
3,-1,0.0,1967,Nürburgring,stewart,1939-06-11,BRM,Differential,1966-1968,0.0,0.0,0.0,0.0,0.0
1,-1,0.0,1967,Nürburgring,clark,1936-03-04,Lotus-Ford,Suspension,1966-1968,0.0,0.0,0.0,0.0,0.0
9,-1,0.0,1967,Nürburgring,rindt,1942-04-18,Cooper-Maserati,Radiator,1966-1968,0.0,0.0,0.0,0.0,0.0
23,-1,0.0,1967,Nürburgring,ahrens,1940-04-19,Protos,Radiator,1966-1968,0.0,0.0,0.0,0.0,0.0
5,-1,0.0,1967,Nürburgring,mclaren,1937-08-30,Eagle-Weslake,Oil leak,1966-1968,0.0,0.0,0.0,0.0,0.0
11,-1,0.0,1967,Nürburgring,spence,1936-12-30,BRM,Differential,1966-1968,0.0,0.0,0.0,0.0,0.0
21,-1,0.0,1967,Nürburgring,jo_schlesser,1928-05-18,Matra,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
7,1,25.0,1967,Mosport International Raceway,jack_brabham,1926-04-02,Brabham-Repco,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
3,2,18.0,1967,Mosport International Raceway,hulme,1936-06-18,Brabham-Repco,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
5,3,15.0,1967,Mosport International Raceway,gurney,1931-04-13,Eagle-Weslake,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
2,4,12.0,1967,Mosport International Raceway,hill,1929-02-15,Lotus-Ford,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
10,5,10.0,1967,Mosport International Raceway,spence,1936-12-30,BRM,+3 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
4,6,8.0,1967,Mosport International Raceway,amon,1943-07-20,Ferrari,+3 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
6,7,6.0,1967,Mosport International Raceway,mclaren,1937-08-30,McLaren-BRM,+4 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
14,8,4.0,1967,Mosport International Raceway,bonnier,1930-01-31,Cooper-Maserati,+5 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
12,9,2.0,1967,Mosport International Raceway,hobbs,1939-06-09,BRM,+5 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
13,10,1.0,1967,Mosport International Raceway,attwood,1940-04-04,Cooper-Maserati,+6 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
17,11,0.0,1967,Mosport International Raceway,fisher,1943-03-13,Lotus-BRM,+9 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
1,-1,0.0,1967,Mosport International Raceway,clark,1936-03-04,Lotus-Ford,Ignition,1966-1968,0.0,0.0,0.0,0.0,0.0
16,-1,0.0,1967,Mosport International Raceway,wietzes,1938-05-28,Lotus-Ford,Disqualified,1966-1968,0.0,0.0,0.0,0.0,0.0
9,-1,0.0,1967,Mosport International Raceway,stewart,1939-06-11,BRM,Throttle,1966-1968,0.0,0.0,0.0,0.0,0.0
15,-1,0.0,1967,Mosport International Raceway,pease,1921-10-15,Eagle-Climax,Not classified,1966-1968,0.0,0.0,0.0,0.0,0.0
11,-1,0.0,1967,Mosport International Raceway,irwin,1942-06-27,BRM,Spun off,1966-1968,0.0,0.0,0.0,0.0,0.0
8,-1,0.0,1967,Mosport International Raceway,rindt,1942-04-18,Cooper-Maserati,Ignition,1966-1968,0.0,0.0,0.0,0.0,0.0
0,-1,0.0,1967,Mosport International Raceway,tom_jones,1943-04-26,Cooper-Climax,Did not qualify,1966-1968,0.0,0.0,0.0,0.0,0.0
9,1,25.0,1967,Autodromo Nazionale di Monza,surtees,1934-02-11,Honda,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
2,2,18.0,1967,Autodromo Nazionale di Monza,jack_brabham,1926-04-02,Brabham-Repco,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
1,3,15.0,1967,Autodromo Nazionale di Monza,clark,1936-03-04,Lotus-Ford,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
11,4,12.0,1967,Autodromo Nazionale di Monza,rindt,1942-04-18,Cooper-Maserati,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
12,5,10.0,1967,Autodromo Nazionale di Monza,spence,1936-12-30,BRM,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
15,6,8.0,1967,Autodromo Nazionale di Monza,ickx,1945-01-01,Cooper-Maserati,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
4,7,6.0,1967,Autodromo Nazionale di Monza,amon,1943-07-20,Ferrari,+4 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
8,-1,0.0,1967,Autodromo Nazionale di Monza,hill,1929-02-15,Lotus-Ford,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
13,-1,0.0,1967,Autodromo Nazionale di Monza,siffert,1936-07-07,Cooper-Maserati,Accident,1966-1968,0.0,0.0,0.0,0.0,0.0
17,-1,0.0,1967,Autodromo Nazionale di Monza,baghetti,1934-12-25,Lotus-Ford,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
3,-1,0.0,1967,Autodromo Nazionale di Monza,mclaren,1937-08-30,McLaren-BRM,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
14,-1,0.0,1967,Autodromo Nazionale di Monza,bonnier,1930-01-31,Cooper-Maserati,Overheating,1966-1968,0.0,0.0,0.0,0.0,0.0
7,-1,0.0,1967,Autodromo Nazionale di Monza,stewart,1939-06-11,BRM,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
6,-1,0.0,1967,Autodromo Nazionale di Monza,hulme,1936-06-18,Brabham-Repco,Overheating,1966-1968,0.0,0.0,0.0,0.0,0.0
18,-1,0.0,1967,Autodromo Nazionale di Monza,ligier,1930-07-12,Brabham-Repco,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
16,-1,0.0,1967,Autodromo Nazionale di Monza,irwin,1942-06-27,BRM,Injection,1966-1968,0.0,0.0,0.0,0.0,0.0
10,-1,0.0,1967,Autodromo Nazionale di Monza,scarfiotti,1933-10-18,Eagle-Weslake,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
5,-1,0.0,1967,Autodromo Nazionale di Monza,gurney,1931-04-13,Eagle-Weslake,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
2,1,25.0,1967,Watkins Glen,clark,1936-03-04,Lotus-Ford,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
1,2,18.0,1967,Watkins Glen,hill,1929-02-15,Lotus-Ford,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
6,3,15.0,1967,Watkins Glen,hulme,1936-06-18,Brabham-Repco,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
12,4,12.0,1967,Watkins Glen,siffert,1936-07-07,Cooper-Maserati,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
5,5,10.0,1967,Watkins Glen,jack_brabham,1926-04-02,Brabham-Repco,+4 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
15,6,8.0,1967,Watkins Glen,bonnier,1930-01-31,Cooper-Maserati,+7 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
18,7,6.0,1967,Watkins Glen,beltoise,1937-04-26,McLaren-Ford,+7 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
11,-1,0.0,1967,Watkins Glen,surtees,1934-02-11,Honda,Alternator,1966-1968,0.0,0.0,0.0,0.0,0.0
4,-1,0.0,1967,Watkins Glen,amon,1943-07-20,Ferrari,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
10,-1,0.0,1967,Watkins Glen,stewart,1939-06-11,BRM,Injection,1966-1968,0.0,0.0,0.0,0.0,0.0
16,-1,0.0,1967,Watkins Glen,ickx,1945-01-01,Cooper-Maserati,Overheating,1966-1968,0.0,0.0,0.0,0.0,0.0
17,-1,0.0,1967,Watkins Glen,ligier,1930-07-12,Brabham-Repco,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
14,-1,0.0,1967,Watkins Glen,irwin,1942-06-27,BRM,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
13,-1,0.0,1967,Watkins Glen,spence,1936-12-30,BRM,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
8,-1,0.0,1967,Watkins Glen,rindt,1942-04-18,Cooper-Maserati,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
3,-1,0.0,1967,Watkins Glen,gurney,1931-04-13,Eagle-Weslake,Suspension,1966-1968,0.0,0.0,0.0,0.0,0.0
9,-1,0.0,1967,Watkins Glen,mclaren,1937-08-30,McLaren-BRM,Water leak,1966-1968,0.0,0.0,0.0,0.0,0.0
7,-1,0.0,1967,Watkins Glen,solana,1935-12-26,Lotus-Ford,Ignition,1966-1968,0.0,0.0,0.0,0.0,0.0
1,1,25.0,1967,Autódromo Hermanos Rodríguez,clark,1936-03-04,Lotus-Ford,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
5,2,18.0,1967,Autódromo Hermanos Rodríguez,jack_brabham,1926-04-02,Brabham-Repco,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
6,3,15.0,1967,Autódromo Hermanos Rodríguez,hulme,1936-06-18,Brabham-Repco,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
7,4,12.0,1967,Autódromo Hermanos Rodríguez,surtees,1934-02-11,Honda,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
11,5,10.0,1967,Autódromo Hermanos Rodríguez,spence,1936-12-30,BRM,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
13,6,8.0,1967,Autódromo Hermanos Rodríguez,rodriguez,1940-01-18,Cooper-Maserati,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
14,7,6.0,1967,Autódromo Hermanos Rodríguez,beltoise,1937-04-26,McLaren-Ford,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
16,8,4.0,1967,Autódromo Hermanos Rodríguez,williams,1942-10-26,Ferrari,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
2,9,2.0,1967,Autódromo Hermanos Rodríguez,amon,1943-07-20,Ferrari,Out of fuel,1966-1968,0.0,0.0,0.0,0.0,0.0
17,10,1.0,1967,Autódromo Hermanos Rodríguez,bonnier,1930-01-31,Cooper-Maserati,+4 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
19,11,0.0,1967,Autódromo Hermanos Rodríguez,ligier,1930-07-12,Brabham-Repco,+4 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
10,12,0.0,1967,Autódromo Hermanos Rodríguez,siffert,1936-07-07,Cooper-Maserati,Overheating,1966-1968,0.0,0.0,0.0,0.0,0.0
8,-1,0.0,1967,Autódromo Hermanos Rodríguez,mclaren,1937-08-30,McLaren-BRM,Oil pressure,1966-1968,0.0,0.0,0.0,0.0,0.0
15,-1,0.0,1967,Autódromo Hermanos Rodríguez,irwin,1942-06-27,BRM,Oil leak,1966-1968,0.0,0.0,0.0,0.0,0.0
12,-1,0.0,1967,Autódromo Hermanos Rodríguez,stewart,1939-06-11,BRM,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
4,-1,0.0,1967,Autódromo Hermanos Rodríguez,hill,1929-02-15,Lotus-Ford,Halfshaft,1966-1968,0.0,0.0,0.0,0.0,0.0
9,-1,0.0,1967,Autódromo Hermanos Rodríguez,solana,1935-12-26,Lotus-BRM,Suspension,1966-1968,0.0,0.0,0.0,0.0,0.0
3,-1,0.0,1967,Autódromo Hermanos Rodríguez,gurney,1931-04-13,Eagle-Climax,Radiator,1966-1968,0.0,0.0,0.0,0.0,0.0
10,-1,0.0,1967,Autódromo Hermanos Rodríguez,fisher,1943-03-13,Lotus-BRM,Fuel system,1966-1968,0.0,0.0,0.0,0.0,0.0
3,1,25.0,1966,Circuit de Monaco,stewart,1939-06-11,BRM,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
5,2,18.0,1966,Circuit de Monaco,bandini,1935-12-21,Ferrari,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
4,3,15.0,1966,Circuit de Monaco,hill,1929-02-15,BRM,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
16,4,12.0,1966,Circuit de Monaco,bondurant,1933-04-27,BRM,+5 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
9,-1,0.0,1966,Circuit de Monaco,ginther,1930-08-05,Cooper-Maserati,Transmission,1966-1968,0.0,0.0,0.0,0.0,0.0
15,-1,0.0,1966,Circuit de Monaco,ligier,1930-07-12,Cooper-Maserati,Not classified,1966-1968,0.0,0.0,0.0,0.0,0.0
16,-1,0.0,1966,Circuit de Monaco,bonnier,1930-01-31,Cooper-Maserati,Not classified,1966-1968,0.0,0.0,0.0,0.0,0.0
1,-1,0.0,1966,Circuit de Monaco,clark,1936-03-04,Lotus-Climax,Suspension,1966-1968,0.0,0.0,0.0,0.0,0.0
7,-1,0.0,1966,Circuit de Monaco,rindt,1942-04-18,Cooper-Maserati,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
13,-1,0.0,1966,Circuit de Monaco,siffert,1936-07-07,Brabham-BRM,Clutch,1966-1968,0.0,0.0,0.0,0.0,0.0
12,-1,0.0,1966,Circuit de Monaco,spence,1936-12-30,Lotus-BRM,Suspension,1966-1968,0.0,0.0,0.0,0.0,0.0
11,-1,0.0,1966,Circuit de Monaco,jack_brabham,1926-04-02,Brabham-Repco,Gearbox,1966-1968,0.0,0.0,0.0,0.0,0.0
2,-1,0.0,1966,Circuit de Monaco,surtees,1934-02-11,Ferrari,Transmission,1966-1968,0.0,0.0,0.0,0.0,0.0
6,-1,0.0,1966,Circuit de Monaco,hulme,1936-06-18,Brabham-Climax,Transmission,1966-1968,0.0,0.0,0.0,0.0,0.0
10,-1,0.0,1966,Circuit de Monaco,mclaren,1937-08-30,McLaren-Ford,Oil leak,1966-1968,0.0,0.0,0.0,0.0,0.0
8,-1,0.0,1966,Circuit de Monaco,anderson,1931-05-19,Brabham-Climax,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
1,1,25.0,1966,Circuit de Spa-Francorchamps,surtees,1934-02-11,Ferrari,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
2,2,18.0,1966,Circuit de Spa-Francorchamps,rindt,1942-04-18,Cooper-Maserati,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
5,3,15.0,1966,Circuit de Spa-Francorchamps,bandini,1935-12-21,Ferrari,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
4,4,12.0,1966,Circuit de Spa-Francorchamps,jack_brabham,1926-04-02,Brabham-Repco,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
8,5,10.0,1966,Circuit de Spa-Francorchamps,ginther,1930-08-05,Cooper-Maserati,+3 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
12,-1,0.0,1966,Circuit de Spa-Francorchamps,ligier,1930-07-12,Cooper-Maserati,Not classified,1966-1968,0.0,0.0,0.0,0.0,0.0
15,-1,0.0,1966,Circuit de Spa-Francorchamps,gurney,1931-04-13,Eagle-Climax,Not classified,1966-1968,0.0,0.0,0.0,0.0,0.0
3,-1,0.0,1966,Circuit de Spa-Francorchamps,stewart,1939-06-11,BRM,Accident,1966-1968,0.0,0.0,0.0,0.0,0.0
6,-1,0.0,1966,Circuit de Spa-Francorchamps,bonnier,1930-01-31,Cooper-Maserati,Accident,1966-1968,0.0,0.0,0.0,0.0,0.0
7,-1,0.0,1966,Circuit de Spa-Francorchamps,spence,1936-12-30,Lotus-BRM,Accident,1966-1968,0.0,0.0,0.0,0.0,0.0
9,-1,0.0,1966,Circuit de Spa-Francorchamps,hill,1929-02-15,BRM,Accident,1966-1968,0.0,0.0,0.0,0.0,0.0
10,-1,0.0,1966,Circuit de Spa-Francorchamps,clark,1936-03-04,Lotus-Climax,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
11,-1,0.0,1966,Circuit de Spa-Francorchamps,bondurant,1933-04-27,BRM,Accident,1966-1968,0.0,0.0,0.0,0.0,0.0
13,-1,0.0,1966,Circuit de Spa-Francorchamps,hulme,1936-06-18,Brabham-Climax,Accident,1966-1968,0.0,0.0,0.0,0.0,0.0
14,-1,0.0,1966,Circuit de Spa-Francorchamps,siffert,1936-07-07,Cooper-Maserati,Accident,1966-1968,0.0,0.0,0.0,0.0,0.0
0,-1,0.0,1966,Circuit de Spa-Francorchamps,mclaren,1937-08-30,McLaren-Serenissima,Withdrew,1966-1968,0.0,0.0,0.0,0.0,0.0
0,-1,0.0,1966,Circuit de Spa-Francorchamps,arundell,1933-11-08,Lotus-BRM,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
0,-1,0.0,1966,Circuit de Spa-Francorchamps,vic_wilson,1931-04-14,BRM,Withdrew,1966-1968,0.0,0.0,0.0,0.0,0.0
4,1,25.0,1966,Reims-Gueux,jack_brabham,1926-04-02,Brabham-Repco,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
3,2,18.0,1966,Reims-Gueux,parkes,1931-09-24,Ferrari,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
9,3,15.0,1966,Reims-Gueux,hulme,1936-06-18,Brabham-Repco,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
5,4,12.0,1966,Reims-Gueux,rindt,1942-04-18,Cooper-Maserati,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
14,5,10.0,1966,Reims-Gueux,gurney,1931-04-13,Eagle-Climax,+3 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
15,6,8.0,1966,Reims-Gueux,taylor,1933-03-23,Brabham-BRM,+3 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
12,7,6.0,1966,Reims-Gueux,anderson,1931-05-19,Brabham-Climax,+4 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
7,8,4.0,1966,Reims-Gueux,amon,1943-07-20,Cooper-Maserati,+4 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
11,-1,0.0,1966,Reims-Gueux,ligier,1930-07-12,Cooper-Maserati,Not classified,1966-1968,0.0,0.0,0.0,0.0,0.0
13,-1,0.0,1966,Reims-Gueux,rodriguez,1940-01-18,Lotus-Climax,Oil leak,1966-1968,0.0,0.0,0.0,0.0,0.0
1,-1,0.0,1966,Reims-Gueux,bandini,1935-12-21,Ferrari,Not classified,1966-1968,0.0,0.0,0.0,0.0,0.0
17,-1,0.0,1966,Reims-Gueux,bonnier,1930-01-31,Brabham-Climax,Not classified,1966-1968,0.0,0.0,0.0,0.0,0.0
8,-1,0.0,1966,Reims-Gueux,hill,1929-02-15,BRM,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
6,-1,0.0,1966,Reims-Gueux,siffert,1936-07-07,Cooper-Maserati,Fuel system,1966-1968,0.0,0.0,0.0,0.0,0.0
10,-1,0.0,1966,Reims-Gueux,spence,1936-12-30,Lotus-BRM,Clutch,1966-1968,0.0,0.0,0.0,0.0,0.0
2,-1,0.0,1966,Reims-Gueux,surtees,1934-02-11,Cooper-Maserati,Fuel system,1966-1968,0.0,0.0,0.0,0.0,0.0
16,-1,0.0,1966,Reims-Gueux,arundell,1933-11-08,Lotus-BRM,Gearbox,1966-1968,0.0,0.0,0.0,0.0,0.0
1,1,25.0,1966,Brands Hatch,jack_brabham,1926-04-02,Brabham-Repco,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
2,2,18.0,1966,Brands Hatch,hulme,1936-06-18,Brabham-Repco,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
4,3,15.0,1966,Brands Hatch,hill,1929-02-15,BRM,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
5,4,12.0,1966,Brands Hatch,clark,1936-03-04,Lotus-Climax,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
7,5,10.0,1966,Brands Hatch,rindt,1942-04-18,Cooper-Maserati,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
13,6,8.0,1966,Brands Hatch,mclaren,1937-08-30,McLaren-Serenissima,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
12,7,6.0,1966,Brands Hatch,irwin,1942-06-27,Brabham-Climax,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
16,8,4.0,1966,Brands Hatch,taylor,1933-03-23,Brabham-BRM,+4 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
14,9,2.0,1966,Brands Hatch,bondurant,1933-04-27,BRM,+4 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
17,10,1.0,1966,Brands Hatch,ligier,1930-07-12,Cooper-Maserati,+5 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
19,11,0.0,1966,Brands Hatch,lawrence,1933-07-27,Cooper-Ferrari,+7 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
10,-1,0.0,1966,Brands Hatch,anderson,1931-05-19,Brabham-Climax,Not classified,1966-1968,0.0,0.0,0.0,0.0,0.0
11,-1,0.0,1966,Brands Hatch,siffert,1936-07-07,Cooper-Maserati,Not classified,1966-1968,0.0,0.0,0.0,0.0,0.0
6,-1,0.0,1966,Brands Hatch,surtees,1934-02-11,Cooper-Maserati,Transmission,1966-1968,0.0,0.0,0.0,0.0,0.0
15,-1,0.0,1966,Brands Hatch,bonnier,1930-01-31,Brabham-Climax,Clutch,1966-1968,0.0,0.0,0.0,0.0,0.0
20,-1,0.0,1966,Brands Hatch,arundell,1933-11-08,Lotus-BRM,Gearbox,1966-1968,0.0,0.0,0.0,0.0,0.0
8,-1,0.0,1966,Brands Hatch,stewart,1939-06-11,BRM,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
9,-1,0.0,1966,Brands Hatch,spence,1936-12-30,Lotus-BRM,Oil leak,1966-1968,0.0,0.0,0.0,0.0,0.0
3,-1,0.0,1966,Brands Hatch,gurney,1931-04-13,Eagle-Climax,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
18,-1,0.0,1966,Brands Hatch,trevor_taylor,1936-12-26,Shannon,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
1,1,25.0,1966,Circuit Park Zandvoort,jack_brabham,1926-04-02,Brabham-Repco,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
7,2,18.0,1966,Circuit Park Zandvoort,hill,1929-02-15,BRM,+1 Lap,1966-1968,0.0,0.0,0.0,0.0,0.0
3,3,15.0,1966,Circuit Park Zandvoort,clark,1936-03-04,Lotus-Climax,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
8,4,12.0,1966,Circuit Park Zandvoort,stewart,1939-06-11,BRM,+2 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
12,5,10.0,1966,Circuit Park Zandvoort,spence,1936-12-30,Lotus-BRM,+3 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
9,6,8.0,1966,Circuit Park Zandvoort,bandini,1935-12-21,Ferrari,+3 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
13,7,6.0,1966,Circuit Park Zandvoort,bonnier,1930-01-31,Cooper-Maserati,+6 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
17,8,4.0,1966,Circuit Park Zandvoort,taylor,1933-03-23,Brabham-BRM,+6 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
16,9,2.0,1966,Circuit Park Zandvoort,ligier,1930-07-12,Cooper-Maserati,+6 Laps,1966-1968,0.0,0.0,0.0,0.0,0.0
11,-1,0.0,1966,Circuit Park Zandvoort,siffert,1936-07-07,Cooper-Maserati,Engine,1966-1968,0.0,0.0,0.0,0.0,0.0
14,-1,0.0,1966,Circuit Park Zandvoort,anderson,1931-05-19,Brabham-Climax,Suspension,1966-1968,0.0,0.0,0.0,0.0,0.0
10,-1,0.0,1966,Circuit Park Zandvoort,surtees,1934-02-11,Cooper-Maserati,Electrical,1966-1968,0.0,0.0,0.0,0.0,0.0
2,-1,0.0,1966,Circuit Park Zandvoort,hulme,1936-06-18,Brabham-Repco,Ignition,1966-1968,0.0,0.0,0.0,0.0,0.0
15,-1,0.0,1966,Circuit Park Zandvoort,arundell,1933-11-08,Lotus-BRM,Ignition,1966-1968,0.0,0.0,0.0,0.0,0.0
4,-1,0.0,1966,Circuit Park Zandvoort,gurney,1931-04-13,Eagle-Climax,Oil leak,1966-1968,0.0,0.0,0.0,0.0,0.0
5,-1,0.0,1966,Circuit Park Zandvoort,parkes,1931-09-24,Ferrari,Accident,1966-1968,0.0,0.0,0.0,0.0,0.0
6,-1,0.0,1966,Circuit Park Zandvoort,rindt,1942-04-18,Cooper-Maserati,Accident,1966-1968,0.0,0.0,0.0,0.0,0.0
5,1,25.0,1966,Nürburgring,jack_brabham,1926-04-02,Brabham-Repco,Finished,1966-1968,0.0,0.0,0.0,0.0,0.0
